mnis_id,name,party,constituency,adhoc_earnings,adhoc_hours,ongoing_earnings,ongoing_hours,total_earnings,total_hours,summary
4603,Preet Kaur Gill,Labour (Co-op),Birmingham Edgbaston,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4602,Wera Hobhouse,Liberal Democrat,Bath,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4860,Dr Kieran Mullan,Conservative,Bexhill and Battle,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5272,Margaret Mullane,Labour,Dagenham and Rainham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1512,David Mundell,Conservative,"Dumfriesshire, Clydesdale and Tweeddale",0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4632,Anna McMorrin,Labour,Cardiff North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5038,Anneliese Midgley,Labour,Knowsley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
491,Dame Angela Eagle,Labour,Wallasey,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
483,Maria Eagle,Labour,Liverpool Garston,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5262,Alex Easton,Independent,North Down,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4846,Colum Eastwood,Social Democratic & Labour Party,Foyle,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5125,Sorcha Eastwood,Alliance,Lagan Valley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5001,Sarah Edwards,Labour,Tamworth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
206,Mr David Lammy,Labour,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5187,Josh Dean,Labour,Hertford and Stortford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5169,Charlie Dewhirst,Conservative,Bridlington and The Wolds,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1510,Ed Miliband,Labour,Doncaster North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4811,Navendu Mishra,Labour,Stockport,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5142,Abtisam Mohamed,Labour,Sheffield Central,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5268,Iqbal Mohamed,Independent,Dewsbury and Batley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4804,Mr Gagan Mohindra,Conservative,South West Hertfordshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1491,Kerry McCarthy,Labour,Bristol East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
193,Dame Siobhain McDonagh,Labour,Mitcham and Morden,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4269,Andy McDonald,Labour,Middlesbrough and Thornaby East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
178,John McDonnell,Labour,Hayes and Harlington,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5076,Blair McDougall,Labour,East Renfrewshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4676,Marsha De Cordova,Labour,Battersea,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5281,Anna Dixon,Labour,Shipley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4976,Samantha Dixon,Labour,Chester North and Neston,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5097,Mr Bayo Alaba,Labour,Southend East and Rochford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4391,Judith Cummins,Labour,Bradford South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4698,Janet Daby,Labour,Lewisham East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4056,Sir Nicholas Dakin,Labour,Scunthorpe,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4981,Ashley Dalton,Labour,West Lancashire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5066,Steve Darling,Liberal Democrat,Torbay,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5147,Luke Myer,Labour,Middlesbrough South and East Cleveland,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4082,Lisa Nandy,Labour,Wigan,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5039,Kanishka Narayan,Labour,Vale of Glamorgan,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4358,Wendy Morton,Conservative,Aldridge-Brownhills,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5034,Josh Newbury,Labour,Cannock Chase,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5150,Samantha Niblett,Labour,South Derbyshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4799,Charlotte Nichols,Labour,Warrington North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5208,Perran Moon,Labour,Camborne and Redruth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4861,Robbie Moore,Conservative,Keighley and Ilkley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1548,Jessica Morden,Labour,Newport East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5326,Edward Morello,Liberal Democrat,West Dorset,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4934,Helen Morgan,Liberal Democrat,North Shropshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4653,Stephen Morgan,Labour,Portsmouth South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3973,Grahame Morris,Labour,Easington,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5081,Joe Morris,Labour,Hexham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4759,Joy Morrissey,Conservative,Beaconsfield,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3909,Pamela Nash,Labour,"Motherwell, Wishaw and Carluke",0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
54,Sir Julian Lewis,Conservative,New Forest East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4943,Simon Lightwood,Labour (Co-op),Wakefield and Rothwell,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5209,Peter Fortune,Conservative,Bromley and Biggin Hill,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5101,Sir Ashley Fox,Conservative,Bridgwater,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4491,Vicky Foxcroft,Labour,Lewisham North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4753,Mary Kelly Foy,Labour,City of Durham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5184,Daniel Francis,Labour,Bexleyheath and Crayford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1444,Mr Mark Francois,Conservative,Rayleigh and Wickford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5313,Zöe Franklin,Liberal Democrat,Guildford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
165,Clive Efford,Labour,Eltham and Chislehurst,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5010,Damien Egan,Labour,Bristol North East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1587,Pat McFadden,Labour,Wolverhampton South East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5095,Kirith Entwistle,Labour,Bolton North East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4870,Florence Eshalomi,Labour (Co-op),Vauxhall and Camberwell Green,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4061,Bill Esterson,Labour,Sefton Central,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4396,Rebecca Long Bailey,Labour,Salford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4647,Julia Lopez,Conservative,Hornchurch and Upminster,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5033,Josh MacAlister,Labour,Whitehaven and Workington,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5133,Alice Macdonald,Labour (Co-op),Norwich North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4418,Justin Madders,Labour,Ellesmere Port and Bromborough,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5274,Sonia Kumar,Labour,Dudley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4505,Peter Kyle,Labour,Hove and Portslade,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4630,Ben Lake,Plaid Cymru,Ceredigion Preseli,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5285,Katie Lam,Conservative,Weald of Kent,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4572,Chris Elmore,Labour,Bridgend,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4083,Alison McGovern,Labour,Birkenhead,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5189,Gordon McKee,Labour,Glasgow South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4125,Catherine McKinnell,Labour,Newcastle upon Tyne North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4569,Jim McMahon,Labour (Co-op),"Oldham West, Chadderton and Royton",0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5336,Helen Maguire,Liberal Democrat,Epsom and Ewell,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3914,Shabana Mahmood,Labour,Birmingham Ladywood,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4484,Alan Mak,Conservative,Havant,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4253,Seema Malhotra,Labour (Co-op),Feltham and Heston,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5153,Mr Cathal Mallaghan,Sinn Féin,Mid Ulster,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4781,Dr Luke Evans,Conservative,Hinckley and Bosworth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5099,Miatta Fahnbulleh,Labour (Co-op),Peckham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4277,Emma Lewell,Labour,South Shields,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5107,Linsey Farnsworth,Labour,Amber Valley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1591,Tim Farron,Liberal Democrat,Westmorland and Lonsdale,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5031,Mark Ferguson,Labour,Gateshead Central and Whickham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4264,Stephen Doughty,Labour (Co-op),Cardiff South and Penarth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4397,Peter Dowd,Labour,Bootle,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4616,Rosie Duffield,Independent,Canterbury,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5359,Neil Duncan-Jordan,Labour,Poole,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4471,Rachael Maskell,Labour (Co-op),York Central,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4245,Paul Maskey,Sinn Féin,Belfast West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4993,Keir Mather,Labour,Selby,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5141,Alex Mayer,Labour,Dunstable and Leighton Buzzard,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5325,Charlie Maynard,Liberal Democrat,Witney,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5148,Mr Hamish Falconer,Labour,Lincoln,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
